exp_id,group_name,second_idx,phase,get_ctrl_ops,get_ctrl_p50_us,get_ctrl_p95_us,get_ctrl_p99_us,get_aff_ops,get_aff_p50_us,get_aff_p95_us,get_aff_p99_us,scan_ops,scan_p50_us,scan_p95_us,scan_p99_us,scan_avg_keys,scan_us_per_key,put_ops,put_p50_us,put_p95_us,put_p99_us,del_range_ops,del_range_p99_us,total_ops,overall_iops,active_memtable_mb,immutable_memtable_count,memtable_flush_pending,l0_files,pending_compaction_mb,running_flushes,running_compactions,total_sst_mb,compaction_read_mb_delta,compaction_write_mb_delta,flush_write_mb_delta,write_stall_micros_delta,block_cache_hits,block_cache_misses,block_cache_hit_rate,tombstones_dropped_delta,db_dir_mb
p6_d1_static_rep1,D1,37,main,88413,12.199,16.357,22.397,44103,12.16,16.218,22.145,35530,167.402,292.019,314.285,59.9402,2.81688,8883,16.453,27.829,35.642,0,0,176929,176929,61.0024,0,0,0,0,0,0,753.968,0,0,0,0,162338,744513,17.9013,0,805.667
p6_d1_static_rep1,D1,38,main,82545,11.914,17.71,23.134,41669,11.839,17.505,22.994,33322,176.7,315.566,372.672,59.5658,3.00936,8198,15.595,26.563,34.255,0,0,165734,165734,8.00201,0,0,0,0,0,0,805.407,0,0,51.4387,0,154705,738815,17.3141,0,811.153
p6_d1_static_rep1,D1,39,main,82769,11.755,16.708,22.577,41680,11.706,16.498,22.319,33032,185.693,317.571,341.994,59.96,3.10362,8276,15.269,25.341,31.636,0,0,165757,165757,17.0021,0,0,0,0,0,0,805.407,0,0,0,0,159852,772166,17.1512,0,819.544
p6_d1_static_rep1,D1,40,main,82310,12.029,18.231,24.555,40954,11.958,17.94,24.185,32402,186.979,326.772,378.519,59.7774,3.16025,8039,15.862,26.94,33.426,0,0,163705,163705,27.0022,0,0,0,0,0,0,805.407,0,0,0,0,155545,756354,17.0573,0,827.689
p6_d1_static_rep1,D1,41,main,79427,12.314,18.42,24.552,39608,12.223,18.373,24.541,31694,188.671,351.598,389.214,60.0408,3.20157,8005,17.799,29.479,36.494,0,0,158734,158734,37.0022,0,0,0,0,0,0,805.407,0,0,0,0,154329,736855,17.3173,0,835.802
p6_d1_static_rep1,D1,42,main,79656,12.127,18.533,24.605,39859,12.048,18.389,24.215,32036,189.015,339.032,394.968,60.1853,3.17316,7991,17.45,29.259,36.662,0,0,159542,159542,46.0023,0,0,0,0,0,0,805.407,0,0,0,0,154630,745607,17.1766,0,843.906
p6_d1_static_rep1,D1,43,main,79780,12.101,18.458,24.078,39878,12.055,18.327,23.338,32085,187.364,340.548,393.163,60.1159,3.15426,8066,17.694,29.711,36.709,0,0,159809,159809,56.0024,0,0,0,0,0,0,805.407,0,0,0,0,151927,747057,16.8999,0,852.081
p6_d1_static_rep1,D1,44,main,78792,12.299,18.862,24.647,39460,12.235,18.796,24.405,31875,189.185,344.561,398.868,60.2146,3.18888,8136,17.864,29.97,37.465,0,0,158263,158263,3.00198,0,0,0,0,0,0,856.072,0,0,50.6658,0,152205,743074,17.0008,0,857.644
p6_d1_static_rep1,D1,45,main,75983,11.633,18.102,25.039,37888,11.578,17.913,24.616,30319,203.935,357.521,418.229,59.9821,3.42869,7630,15.937,26.303,33.086,0,0,151820,151820,12.002,0,0,0,0,0,0,856.072,0,0,0,0,151442,776623,16.318,0,865.377
p6_d1_static_rep1,D1,46,main,76225,11.835,17.52,23.125,38155,11.767,17.405,22.918,30600,200.382,344.539,377.829,59.8731,3.36281,7599,15.685,25.732,31.265,0,0,152579,152579,22.0021,0,0,0,0,0,0,856.072,0,0,0,0,154140,779708,16.5059,0,873.079
p6_d1_static_rep1,D1,47,main,76534,12.021,17.867,23.768,37930,11.961,17.645,23.649,30605,202.842,345.966,379.958,60.2835,3.3769,7509,16.105,26.298,32.735,0,0,152578,152578,30.0022,0,0,0,0,0,0,856.072,0,0,0,0,153736,782858,16.4144,0,880.695
p6_d1_static_rep1,D1,48,main,74163,12.295,18.573,24.861,37392,12.245,18.281,24.088,30097,206.251,353.945,399.608,60.0843,3.44545,7462,16.494,26.985,33.833,0,0,149114,149114,38.0022,0,0,0,0,0,0,856.072,0,0,0,0,148486,768971,16.1845,0,888.259
p6_d1_static_rep1,D1,49,main,76101,12.259,18.268,23.969,38001,12.209,17.96,23.809,30345,202.366,347.565,385.644,59.9586,3.39699,7471,16.533,26.978,35.471,0,0,151918,151918,47.0023,0,0,0,0,0,0,856.072,0,0,0,0,152082,770596,16.4827,0,895.833
p6_d1_static_rep1,D1,50,main,75699,12.314,18.288,24.01,37775,12.256,17.942,23.76,30634,201.731,347.939,382.036,59.8804,3.39549,7634,16.868,27.389,35.515,0,0,151742,151742,56.0024,0,0,0,0,0,0,856.072,0,0,0,0,152738,775514,16.4544,0,903.572
p6_d1_static_rep1,D1,51,main,75897,12.394,18.307,24.211,38103,12.329,18.129,23.756,30551,201.89,348.173,384.372,59.5892,3.41434,7559,17.422,28.367,36.962,0,0,152110,152110,2.00197,1,0,0,0,1,0,856.072,0,0,0,0,150086,772229,16.2727,0,933.237
p6_d1_static_rep1,D1,52,main,72389,12.253,19.534,26.903,36687,12.194,19.336,26.519,28869,204.268,404.156,476.76,59.9259,3.56007,7209,16.622,28.577,35.387,0,0,145154,145154,9.00202,0,0,0,0,0,0,694.612,251.858,92.4678,51.8013,0,148024,798011,15.6468,0,702.418
p6_d1_static_rep1,D1,53,main,103344,10.959,14.809,20.116,51462,10.875,14.586,19.54,40692,143.23,255.711,279.116,59.8971,2.40905,10229,15.326,25.154,31.989,0,0,205727,205727,21.0021,0,0,0,0,0,0,694.612,0,0,0,0,176753,766899,18.7307,0,712.785
p6_d1_static_rep1,D1,54,main,102339,11.044,14.685,19.807,51244,10.964,14.671,19.565,41094,142.713,252.594,272.476,60.0096,2.38932,10195,15.526,25.38,31.408,0,0,204872,204872,33.0022,0,0,0,0,0,0,694.612,0,0,0,0,179389,769708,18.901,0,723.122
p6_d1_static_rep1,D1,55,main,100782,11.283,15.133,20.343,50275,11.224,15.078,20.04,40521,144.875,255.27,274.164,60.1712,2.42005,10217,15.719,25.825,32.841,0,0,201795,201795,46.0023,0,0,0,0,0,0,694.612,0,0,0,0,173929,760884,18.6058,0,733.479
p6_d1_static_rep1,D1,56,main,101012,11.307,15.1,20.28,50453,11.236,14.94,20.123,40774,143.576,254.298,272.658,60.2416,2.40525,10357,15.669,25.882,32.594,0,0,202596,202596,59.0024,0,0,0,0,0,0,694.612,0,0,0,0,176066,762112,18.7668,0,743.978
p6_d1_static_rep1,D1,57,main,92585,11.628,17.932,23.563,46269,11.468,17.742,23.298,36985,156.441,298.632,345.635,59.8869,2.67368,9127,16.801,28.645,36.682,0,0,184966,184966,6.002,0,0,0,0,0,0,746.344,0,0,51.7316,0,161561,715318,18.4245,0,750.381
p6_d1_static_rep1,D1,58,main,88299,11.404,17.361,22.445,43862,11.283,17.197,22.256,35536,166.838,310.097,355.781,60.1326,2.81798,8873,15.991,27.154,33.476,0,0,176570,176570,16.0021,0,0,0,0,0,0,746.344,0,0,0,0,164890,746021,18.1017,0,759.377
p6_d1_static_rep1,D1,59,main,90541,11.441,16.882,21.371,45484,11.371,16.602,21.034,36406,163.984,289.531,337.885,60.0544,2.74908,9005,15.988,26.693,33.161,0,0,181436,181436,26.0022,0,0,0,0,0,0,746.344,0,0,0,0,168931,761500,18.1562,0,768.508
p6_d1_static_rep1,D1,60,main,89902,11.607,17.441,22.033,45048,11.554,17.383,21.672,36005,164.274,298.023,347.528,60.0665,2.77157,8849,16.432,27.788,33.619,0,0,179804,179804,37.0022,0,0,0,0,0,0,746.344,0,0,0,0,167627,750719,18.2531,0,777.479
p6_d1_static_rep1,D1,61,main,89995,11.639,17.316,21.959,44842,11.548,17.213,21.522,36387,162.459,294.549,345.522,59.7648,2.7612,9084,16.572,27.983,34.289,0,0,180308,180308,48.0023,0,0,0,0,0,0,746.344,0,0,0,0,168083,753686,18.2348,0,786.686
p6_d1_static_rep1,D1,62,main,89751,11.708,17.341,22.14,45261,11.636,17.158,21.839,35964,164.103,294.45,344.973,59.6718,2.77541,8936,17.016,28.71,36.024,0,0,179912,179912,59.0024,0,0,0,0,0,0,746.344,0,0,0,0,164501,745425,18.0785,0,795.746
p6_d1_static_rep1,D1,63,main,88592,11.72,17.513,22.651,44440,11.639,17.501,22.458,35041,169.549,307.47,361.581,59.7467,2.87524,8711,16.517,27.725,35,0,0,176784,176784,5.00199,0,0,0,0,0,0,797.906,0,0,51.5621,0,162039,751150,17.7443,0,801.711
p6_d1_static_rep1,D1,64,main,83354,11.537,17.363,22.492,41593,11.48,17.307,22.54,33071,183.132,324.444,374.09,60.1181,3.07685,8368,16.022,26.798,32.767,0,0,166386,166386,13.0021,0,0,0,0,0,0,797.906,0,0,0,0,162847,766357,17.5254,0,810.195
p6_d1_static_rep1,D1,65,main,82068,11.752,17.83,23.058,41072,11.688,17.697,22.56,33005,184.152,324.092,379.328,60.0767,3.08719,8167,16.39,27.019,33.264,0,0,164312,164312,22.0021,0,0,0,0,0,0,797.906,0,0,0,0,161097,762466,17.443,0,818.476
p6_d1_static_rep1,D1,66,main,83529,11.761,17.193,22.24,41743,11.711,17.037,22.186,33563,181.411,315.188,351.956,60.0576,3.037,8458,16.208,26.176,32.204,0,0,167293,167293,30.0022,0,0,0,0,0,0,797.906,0,0,0,0,162096,775771,17.2835,0,827.053
p6_d1_static_rep1,D1,67,main,77739,12.017,17.986,23.478,38584,11.957,17.676,22.862,31191,183.922,322.945,370.708,60.0987,3.0843,7967,16.762,27.496,35.109,0,0,155481,155481,38.0022,0,0,0,0,0,0,797.906,0,0,0,0,150965,718711,17.3588,0,835.125
p6_d1_static_rep1,D1,68,main,82393,12.023,17.982,23.155,41330,11.961,17.845,22.711,32996,183.601,323.926,377.253,60.2221,3.07668,8309,16.721,27.9,34.07,0,0,165028,165028,47.0023,0,0,0,0,0,0,797.906,0,0,0,0,158885,761415,17.2645,0,843.55
p6_d1_static_rep1,D1,69,main,81707,12.156,18.105,23.418,40903,12.063,18.01,23.108,32938,184.38,327.712,377.55,60.0121,3.09735,8150,17.026,28.035,34.747,0,0,163698,163698,55.0024,0,0,0,0,0,0,797.906,0,0,0,0,159406,755107,17.4307,0,851.812
p6_d1_static_rep1,D1,70,main,81528,12.26,18.341,23.832,40273,12.189,18.052,23.656,32543,185.293,326.51,377.744,60.0789,3.11456,8019,17.376,28.952,36.963,0,0,162363,162363,63.0024,0,0,0,0,0,0,797.906,0,0,0,0,154815,748675,17.1352,0,859.945
p6_d1_static_rep1,D1,71,cooldown,77311,11.769,18.072,23.79,39016,11.684,17.759,23.688,31377,196.953,342.267,379.65,60.0666,3.30153,7745,15.92,26.204,32.249,0,0,155449,155449,9.00202,0,0,0,0,0,0,857.062,0,0,59.1567,0,153302,781724,16.3955,0,864.117
p6_d1_static_rep1,D1,72,cooldown,76643,11.967,17.702,23.865,38379,11.924,17.571,24.124,30585,203.035,348.617,383.56,60.0619,3.3993,7578,15.87,25.845,32.003,0,0,153185,153185,19.0021,0,0,0,0,0,0,857.062,0,0,0,0,153586,783117,16.3964,0,871.807
p6_d1_static_rep1,D1,73,cooldown,75446,12.232,17.885,24.033,37622,12.2,17.659,23.459,30585,203.14,348.817,378.182,59.8752,3.41783,7649,15.975,25.692,31.613,0,0,151302,151302,28.0022,0,0,0,0,0,0,857.062,0,0,0,0,153458,778314,16.4695,0,879.557
p6_d1_static_rep1,D1,74,cooldown,75107,12.542,18.169,24.56,37908,12.49,17.983,24.233,30254,205.005,352.265,381.803,59.477,3.46775,7398,16.334,26.946,33.691,0,0,150667,150667,37.0022,0,0,0,0,0,0,857.062,0,0,0,0,148976,768854,16.2313,0,887.053
p6_d1_static_rep1,D1,75,cooldown,75421,12.668,18.429,24.703,38024,12.616,17.955,24.307,30085,206.705,350.21,378.488,59.9883,3.44715,7560,16.42,26.932,33.901,0,0,151090,151090,45.0023,0,0,0,0,0,0,857.062,0,0,0,0,149286,768673,16.2628,0,894.722
p6_d1_static_rep1,D1,76,cooldown,75684,12.793,18.595,25.093,37663,12.755,18.078,24.708,29779,207.471,353.09,382.22,59.7425,3.47443,7405,16.612,26.903,33.595,0,0,150531,150531,54.0024,0,0,0,0,0,0,857.062,0,0,0,0,146902,758199,16.2305,0,902.229
p6_d1_static_rep1,D1,77,cooldown,75591,12.704,18.423,24.717,37612,12.644,18.167,24.433,30054,207.449,352.412,383.791,60.0754,3.45401,7546,17.038,28.026,35.331,0,0,150803,150803,63.0024,0,0,0,0,0,0,857.062,0,0,0,0,149214,765412,16.3142,0,909.876
p6_d1_static_rep1,D1,78,cooldown,70397,12.495,19.005,25.909,35418,12.457,18.841,25.466,28324,222.789,378.044,411.256,60.1137,3.70552,7095,16.063,26.163,31.813,0,0,141234,141234,7.00201,0,0,0,454.884,0,1,908.28,192.916,70.3208,51.218,0,155648,819135,15.9675,0,987.599
p6_d1_static_rep1,D1,79,cooldown,93011,11.555,15.781,21.679,46432,11.505,15.615,21.254,37384,156.734,282.698,377.916,60.1144,2.65283,9412,15.247,25.34,32.211,0,0,186239,186239,18.0021,0,0,0,0,0,0,694.612,58.0259,22.147,0,0,161502,765994,17.4127,0,710.161
p6_d1_static_rep1,D1,80,cooldown,101507,11.346,14.615,20.071,50738,11.284,14.558,19.928,41031,143.843,251.563,268.842,60.2658,2.39689,10417,14.765,24.892,30.349,0,0,203693,203693,30.0022,0,0,0,0,0,0,694.612,0,0,0,0,179075,770751,18.8535,0,720.718
p6_d1_static_rep2,D1,1,warmup,90041,13.989,20.056,26.978,45121,13.937,20.136,27.03,36026,145.732,266.924,448.644,60.1699,2.5721,9112,18.962,31.838,41.524,0,0,180300,180300,10.002,0,0,0,0,0,1,927.311,279.171,189.291,0,0,180200,653210,21.622,125933,1014.22
p6_d1_static_rep2,D1,2,warmup,98623,13.315,18.608,23.319,49307,13.214,18.556,23.484,39800,137.819,260.627,281.506,59.9044,2.34557,9852,18.839,31.826,38.916,0,0,197582,197582,20.0021,0,0,0,0,0,1,927.311,342.28,233.525,0,0,206652,717573,22.3595,155400,1257.74
p6_d1_static_rep2,D1,3,warmup,100420,12.691,18.784,23.9,49940,12.65,18.882,24.173,40087,135.719,259.748,289.039,60.2365,2.31228,9959,18.645,32.6,41.49,0,0,200406,200406,30.0022,0,0,0,0,0,1,927.311,272.862,195.522,0,0,207535,706309,22.7101,118667,1465.36
p6_d1_static_rep2,D1,4,warmup,109775,11.465,16.54,21.041,55201,11.397,16.495,20.902,44256,123.174,223.84,265.572,59.9909,2.08258,10865,16.843,29.696,38.235,0,0,220097,220097,42.0023,0,0,0,0,0,0,602.144,82.5467,98.5906,0,0,187293,721965,20.5984,0,642.671
p6_d1_static_rep2,D1,5,warmup,118806,10.845,14.764,20.566,59329,10.767,14.639,20.369,48073,116.053,211.713,232.795,59.7635,1.97616,11850,16.191,28.281,36.359,0,0,238058,238058,54.0024,0,0,0,0,0,0,602.144,0,0,0,0,195973,737640,20.9908,0,654.682
p6_d1_static_rep2,D1,6,warmup,120213,10.892,14.641,19.415,60716,10.806,14.575,19.497,47997,116.454,210.673,227.951,59.8545,1.96543,12031,16.356,28.424,37.082,0,0,240957,240957,2.00197,1,0,0,0,1,0,602.144,0,0,0,0,195327,737782,20.9329,0,663.13
p6_d1_static_rep2,D1,7,warmup,108021,10.684,14.984,19.773,53774,10.606,14.821,19.645,42554,135.989,242.848,269.41,59.9069,2.29197,10696,15.046,25.206,31.67,0,0,215045,215045,13.0021,0,0,0,0,0,0,661.46,0,0,59.3158,0,189071,764299,19.8319,0,673.976
p6_d1_static_rep2,D1,8,warmup,107182,10.843,15.057,19.833,53692,10.761,14.944,19.744,43026,135.225,238.473,262.331,60.0033,2.2651,10688,15.371,25.259,32.118,0,0,214588,214588,24.0021,0,0,0,0,0,0,661.46,0,0,0,0,193636,765512,20.1883,0,684.811
p6_d1_static_rep2,D1,9,warmup,105509,11.019,15.554,20.008,52582,10.958,15.46,19.982,42501,136.515,241.194,280.85,60.1631,2.28945,10680,15.923,27.218,33.617,0,0,211272,211272,35.0022,0,0,0,0,0,0,661.46,0,0,0,0,188755,756821,19.9619,0,695.638
p6_d1_static_rep2,D1,10,warmup,107197,11.053,14.77,19.996,53565,10.985,14.713,19.969,42922,135.344,238.892,256.876,60.2365,2.2603,10948,15.863,27.169,34.697,0,0,214632,214632,46.0023,0,0,0,0,0,0,661.46,0,0,0,0,191926,762586,20.1072,0,706.738
p6_d1_static_rep2,D1,11,main,103527,11.18,16.428,22.027,51796,11.085,16.404,22.104,41647,137.121,245.09,295.027,59.9368,2.33417,10346,16.122,27.81,35.988,0,0,207316,207316,57.0024,0,0,0,0,0,0,661.46,0,0,0,0,184587,734930,20.0743,0,717.224
p6_d1_static_rep2,D1,12,main,100884,11.303,17.112,21.119,50112,11.203,17.085,21.209,40361,141.514,267.675,310.262,60.0853,2.40599,9962,17.397,30.037,37.916,0,0,201319,201319,3.00198,0,0,0,0,0,0,720.749,0,0,59.2889,0,178951,725543,19.7847,0,723.624
p6_d1_static_rep2,D1,13,main,92900,10.986,16.549,21.222,46891,10.912,16.393,20.57,37718,157.057,283.567,337.481,60.0122,2.64604,9281,15.764,26.832,32.908,0,0,186790,186790,13.0021,0,0,0,0,0,0,720.749,0,0,0,0,176659,763757,18.7852,0,733.032
p6_d1_static_rep2,D1,14,main,95968,11.159,15.829,20.685,47693,11.104,15.649,20.515,38384,154.116,269.393,298.487,59.9689,2.59167,9550,15.436,25.524,32.029,0,0,191595,191595,23.0021,0,0,0,0,0,0,720.749,0,0,0,0,181606,774221,18.9999,0,742.716
p6_d1_static_rep2,D1,15,main,95574,11.285,15.449,20.798,48208,11.21,15.343,20.762,38601,152.875,268.619,288.866,59.6256,2.58936,9534,15.998,26.484,33.696,0,0,191917,191917,33.0022,0,0,0,0,0,0,720.749,0,0,0,0,180605,773726,18.9248,0,752.381
p6_d1_static_rep2,D1,16,main,95371,11.462,15.822,21.013,47853,11.397,15.579,20.941,38046,156.197,270.003,291.461,59.8875,2.61613,9488,16.143,26.785,34.087,0,0,190758,190758,42.0023,0,0,0,0,0,0,720.749,0,0,0,0,176810,766459,18.7444,0,761.999
p6_d1_static_rep2,D1,17,main,96166,11.478,15.734,21.117,48003,11.395,15.584,20.804,37854,155.716,271.069,293.397,59.9746,2.60458,9574,16.295,27.112,34.422,0,0,191597,191597,52.0023,0,0,0,0,0,0,720.749,0,0,0,0,176138,762675,18.7618,0,771.707
p6_d1_static_rep2,D1,18,main,93917,11.623,15.926,21.453,46977,11.556,15.789,21.254,37732,157.442,274.405,296.185,59.9947,2.6266,9337,17.38,28.957,37.163,0,0,187963,187963,62.0024,0,0,0,0,0,0,720.749,0,0,0,0,175552,755781,18.8495,0,781.171
p6_d1_static_rep2,D1,19,main,88980,11.409,16.528,21.715,44440,11.355,16.336,21.708,35734,168.238,295.159,325.513,60.1234,2.8166,9007,16.095,27.149,33.68,0,0,178161,178161,8.00201,0,0,0,0,0,0,779.988,0,0,59.2397,0,169018,770614,17.9877,0,786.569
p6_d1_static_rep2,D1,20,main,86472,11.318,16.434,22.146,42873,11.263,16.465,22.054,34723,174.968,301.079,331.193,60.1384,2.92427,8838,15.53,25.5,31.692,0,0,172906,172906,17.0021,0,0,0,0,0,0,779.988,0,0,0,0,170108,787206,17.7693,0,795.528
p6_d1_static_rep2,D1,21,main,85778,11.51,16.958,22.031,43138,11.455,16.815,22.112,34524,175.888,302.055,335.565,60.1218,2.93801,8676,15.865,26.11,32.842,0,0,172116,172116,25.0021,0,0,0,0,0,0,779.988,0,0,0,0,168015,782596,17.6744,0,804.323
p6_d1_static_rep2,D1,22,main,86899,11.577,16.325,21.905,43424,11.535,16.12,21.811,34898,174.145,300.186,325.254,59.9162,2.91244,8657,15.949,25.526,31.765,0,0,173878,173878,34.0022,0,0,0,0,0,0,779.988,0,0,0,0,170335,786428,17.8033,0,813.099
p6_d1_static_rep2,D1,23,main,86711,11.711,16.479,22.219,43174,11.636,16.32,22.093,34579,175.492,301.902,328.385,60.2279,2.92389,8580,16.361,27.165,34.906,0,0,173044,173044,43.0023,0,0,0,0,0,0,779.988,0,0,0,0,168057,782252,17.6845,0,821.801
p6_d1_static_rep2,D1,24,main,85777,11.743,16.499,21.967,43218,11.679,16.239,21.531,34847,174.839,299.756,323.609,60.0548,2.91644,8542,17.126,28.237,36.736,0,0,172384,172384,52.0023,0,0,0,0,0,0,779.988,0,0,0,0,166899,785188,17.5298,0,830.459
p6_d1_static_rep2,D1,25,main,87099,11.774,16.582,22.112,43311,11.7,16.348,21.812,34747,173.646,300.437,325.205,59.9029,2.92085,8586,16.685,27.501,34.867,0,0,173743,173743,61.0024,0,0,0,0,0,0,779.988,0,0,0,0,168110,779471,17.741,0,839.164
p6_d1_static_rep2,D1,26,main,81155,11.794,17.845,23.547,40750,11.738,17.577,23.188,33004,184.889,323.629,360.73,59.7297,3.12416,8157,16.231,26.944,33.775,0,0,163066,163066,5.00199,0,0,0,236.882,0,1,839.026,110.41,54,59.038,0,167436,803770,17.24,0,900.729
p6_d1_static_rep2,D1,27,main,92406,11.346,16.606,21.657,46524,11.287,16.613,21.77,36783,157.908,302.063,371.4,59.7858,2.69961,9223,15.672,26.482,32.599,0,0,184936,184936,15.0021,0,0,0,0,0,0,694.612,78.7486,38.4678,0,0,164792,770697,17.6156,0,708.765
p6_d1_static_rep2,D1,28,main,101127,11.316,15.346,20.547,50528,11.247,15.157,20.388,39947,146.059,256.225,278.054,59.8488,2.44508,9915,15.56,26.378,33.064,0,0,201517,201517,25.0021,0,0,0,0,0,0,694.612,0,0,0,0,172683,751268,18.6896,0,718.819
p6_d1_static_rep2,D1,29,main,102485,11.217,14.978,20.351,51284,11.141,14.961,20.277,41059,142.854,250.991,272.583,60.0864,2.38697,10340,15.214,25.711,32.36,0,0,205168,205168,36.0022,0,0,0,0,0,0,694.612,0,0,0,0,179455,768378,18.9332,0,729.301
p6_d1_static_rep2,D1,30,main,101938,11.342,15.144,20.469,50870,11.288,14.953,20.359,40912,142.957,251.46,269.765,60.0844,2.39722,10276,15.47,26.235,33.591,0,0,203996,203996,46.0023,0,0,0,0,0,0,694.612,0,0,0,0,175292,766325,18.6161,0,739.717
p6_d1_static_rep2,D1,31,main,100822,11.436,15.269,20.703,50181,11.395,15.155,20.648,40672,144.575,252.631,270.603,60.2018,2.41186,10286,16.467,27.802,35.325,0,0,201961,201961,57.0024,0,0,0,0,0,0,694.612,0,0,0,0,174958,759323,18.7265,0,750.145
p6_d1_static_rep2,D1,32,main,99011,11.504,15.947,21.349,49617,11.435,15.809,20.983,39615,147.549,259.447,285.85,60.017,2.47076,9933,16.151,27.725,36.079,0,0,198176,198176,3.00198,0,0,0,0,0,0,753.785,0,0,59.1734,0,169874,750790,18.4512,0,756.525
p6_d1_static_rep2,D1,33,main,89619,11.395,16.959,22.72,44574,11.332,16.644,22.32,36053,166.519,290.824,326.474,60.0449,2.79444,8899,15.522,26.73,34.07,0,0,179145,179145,12.002,0,0,0,0,0,0,753.785,0,0,0,0,165842,763973,17.836,0,765.545
p6_d1_static_rep2,D1,34,main,91714,11.432,16.433,21.73,46127,11.354,16.067,21.613,36766,163.382,282.854,308.567,60.1591,2.72521,9157,15.505,25.819,33.283,0,0,183764,183764,22.0021,0,0,0,0,0,0,753.785,0,0,0,0,170080,778289,17.9339,0,774.834
p6_d1_static_rep2,D1,35,main,92440,11.57,16.434,21.219,46177,11.506,16.233,21.198,37118,161.316,279.574,319.627,59.997,2.70714,9103,15.381,25.958,32.393,0,0,184838,184838,31.0022,0,0,0,0,0,0,753.785,0,0,0,0,170062,782777,17.8479,0,784.059
p6_d1_static_rep2,D1,36,main,90070,11.891,16.517,21.978,44940,11.838,16.417,21.586,36378,164.113,286.6,312.043,59.9006,2.76787,9088,16.082,27.068,34.136,0,0,180476,180476,41.0023,0,0,0,0,0,0,753.785,0,0,0,0,167424,762715,17.9999,0,793.274
p6_d1_static_rep2,D1,37,main,88602,11.925,16.306,21.761,44669,11.849,15.93,21.561,35668,163.485,285.442,310.083,59.6327,2.75912,8838,15.873,26.874,33.726,0,0,177777,177777,50.0023,0,0,0,0,0,0,753.785,0,0,0,0,161979,746477,17.8301,0,802.236
p6_d1_static_rep2,D1,38,main,90345,12.086,16.495,22.198,45549,12.033,16.199,22.058,35792,165.633,287.569,310.086,59.7278,2.78923,8908,17.106,28.692,36.427,0,0,180594,180594,59.0024,0,0,0,0,0,0,753.785,0,0,0,0,161151,751535,17.6568,0,811.266
p6_d1_static_rep2,D1,39,main,90061,11.922,16.503,22.41,44765,11.847,16.292,21.959,35727,168.768,292.357,317.732,60.0923,2.81305,8986,16.129,28.449,37.401,0,0,179539,179539,4.00198,0,0,0,0,0,0,813.141,0,0,59.356,0,164485,774393,17.5193,0,816.66
p6_d1_static_rep2,D1,40,main,83194,11.62,16.413,22.369,41628,11.55,16.22,22.206,33362,185.014,315.668,342.697,60.0553,3.07717,8302,15.265,25.204,31.507,0,0,166486,166486,13.0021,0,0,0,0,0,0,813.141,0,0,0,0,160946,787588,16.9679,0,825.073
p6_d1_static_rep2,D1,41,main,74462,13.172,19.492,27.556,37260,13.061,19.344,27.48,29934,199.555,371.006,416.317,60.117,3.40396,7554,18.415,30.378,37.885,0,0,149210,149210,21.0021,0,0,0,0,0,0,813.141,0,0,0,0,144090,705683,16.9563,0,832.736
p6_d1_static_rep2,D1,42,main,79292,11.986,18.604,25.093,39336,11.877,18.518,24.387,31828,189.998,352.062,406.663,60.0658,3.2072,8085,17.324,29.455,36.804,0,0,158541,158541,29.0022,0,0,0,0,0,0,813.141,0,0,0,0,150849,750788,16.7306,0,840.925
p6_d1_static_rep2,D1,43,main,78626,12.146,18.825,25.624,39443,12.068,18.812,24.955,31398,190.482,353.895,407.432,60.2281,3.21394,7951,17.837,30.548,37.932,0,0,157418,157418,37.0022,0,0,0,0,0,0,813.141,0,0,0,0,149566,740528,16.8034,0,848.985
p6_d1_static_rep2,D1,44,main,79188,12.125,18.682,24.706,39632,12.038,18.564,23.798,31876,187.967,346.146,402.141,59.9664,3.1839,7870,17.905,30.158,36.852,0,0,158566,158566,45.0023,0,0,0,0,0,0,813.141,0,0,0,0,151852,746611,16.9013,0,856.964
p6_d1_static_rep2,D1,45,main,78198,12.22,18.849,24.783,38771,12.17,18.833,24.487,31619,189.412,349.599,406.619,60.1404,3.20099,7822,18.07,30.386,36.997,0,0,156410,156410,53.0024,0,0,0,0,0,0,813.141,0,0,0,0,149171,741512,16.7479,0,864.901
p6_d1_static_rep2,D1,46,main,79101,12.304,18.965,24.872,39847,12.209,18.713,24.232,31720,189.793,350.781,408.906,60.0587,3.21598,7847,18.363,31.128,39.345,0,0,158515,158515,61.0024,0,0,0,0,0,0,813.141,0,0,0,0,149039,743926,16.6904,0,872.859
p6_d1_static_rep2,D1,47,main,75857,12.168,19.313,25.625,37885,12.092,19.149,25.295,30493,198.88,372.686,427.216,59.9798,3.37975,7508,17.762,30.001,37.43,0,0,151743,151743,5.00199,0,0,0,0,0,0,872.334,0,0,59.1934,0,146300,745787,16.3997,0,876.769
p6_d1_static_rep2,D1,48,main,73352,11.974,18.894,26.205,36621,11.909,18.695,25.305,29459,208.124,382.512,441.734,59.9494,3.53253,7351,16.71,27.995,34.411,0,0,146783,146783,13.0021,0,0,0,0,0,0,872.334,0,0,0,0,146298,766366,16.0298,0,884.223
p6_d1_static_rep2,D1,49,main,73060,12.112,18.873,25.738,36692,12.042,18.772,24.99,29697,205.545,379.189,439.508,59.6705,3.519,7297,16.927,28.501,35.082,0,0,146746,146746,20.0021,0,0,0,0,0,0,872.334,0,0,0,0,145594,769672,15.9073,0,891.614
