run_id,rep,phase,worker,op_id,op_class,latency_us,materialization_us,lock_wait_us,active_mem_prep_us,active_mem_lookup_us,sst_iter_construct_us
e9_t0_audit,1,0,6,76908,GetLive,33.84,0.00,25.96,27.49,0.35,0.00
e9_t0_audit,1,0,6,76909,ScanNonIntersect,111.67,0.00,43.49,0.00,0.00,4.50
e9_t0_audit,1,0,6,76937,GetLive,49.92,0.00,40.87,42.83,0.34,0.00
e9_t0_audit,1,0,6,76942,GetLive,52.07,0.00,42.36,43.44,0.44,0.00
e9_t0_audit,1,0,6,76949,ScanNonIntersect,96.16,0.00,41.35,0.00,0.00,4.45
e9_t0_audit,1,0,6,76953,ScanNonIntersect,102.51,0.00,36.78,0.00,0.00,2.09
e9_t0_audit,1,0,6,76973,GetLive,50.66,0.00,42.10,44.00,0.53,0.00
e9_t0_audit,1,0,6,76978,GetLive,59.83,0.00,44.38,46.83,0.34,0.00
e9_t0_audit,1,0,6,77013,GetDeleted,60.90,0.00,56.85,57.97,0.51,0.00
e9_t0_audit,1,0,6,77039,GetLive,55.48,0.00,47.09,49.05,0.39,0.00
e9_t0_audit,1,0,6,77046,GetLive,52.13,0.00,41.16,43.06,0.64,0.00
e9_t0_audit,1,0,6,77051,ScanNonIntersect,99.34,0.00,50.79,0.00,0.00,4.06
e9_t0_audit,1,0,6,77104,GetLive,59.43,0.00,45.83,47.84,0.37,0.00
e9_t0_audit,1,0,6,77123,ScanNonIntersect,89.32,0.00,44.02,0.00,0.00,1.76
e9_t0_audit,1,0,6,77137,GetLive,63.90,53.31,0.00,55.24,0.23,0.00
e9_t0_audit,1,0,6,77153,GetLive,49.80,0.00,41.01,42.02,0.52,0.00
e9_t0_audit,1,0,6,77156,ScanNonIntersect,97.32,43.31,0.00,0.00,0.00,2.18
e9_t0_audit,1,0,6,77166,GetLive,53.28,0.00,46.66,47.55,0.33,0.00
e9_t0_audit,1,0,6,77184,GetLive,51.14,0.00,43.22,45.11,0.30,0.00
e9_t0_audit,1,0,6,77198,GetLive,53.22,0.00,43.92,45.61,0.65,0.00
e9_t0_audit,1,0,6,77208,GetLive,49.37,0.00,33.51,34.53,0.55,0.00
e9_t0_audit,1,0,6,77220,GetLive,45.47,0.00,36.61,38.56,0.52,0.00
e9_t0_audit,1,0,6,77223,GetLive,49.69,0.00,37.41,39.01,0.38,0.00
e9_t0_audit,1,0,6,77231,ScanNonIntersect,117.34,0.00,60.20,0.00,0.00,2.21
e9_t0_audit,1,0,6,77240,ScanIntersect,100.17,53.09,0.00,0.00,0.00,2.02
e9_t0_audit,1,0,6,77241,ScanNonIntersect,113.73,0.00,50.98,0.00,0.00,1.85
e9_t0_audit,1,0,6,77242,GetLive,65.48,0.00,56.54,58.12,0.40,0.00
e9_t0_audit,1,0,6,77249,GetLive,56.86,0.00,48.90,50.55,0.34,0.00
e9_t0_audit,1,0,6,77260,GetLive,60.90,0.00,52.03,53.62,0.51,0.00
e9_t0_audit,1,0,6,77271,GetLive,70.82,0.00,62.97,64.71,0.38,0.00
e9_t0_audit,1,0,6,77272,GetLive,50.83,0.00,44.06,44.97,0.40,0.00
e9_t0_audit,1,0,6,77273,GetLive,38.49,0.00,30.86,32.24,0.41,0.00
e9_t0_audit,1,0,6,77278,GetLive,65.81,49.23,0.00,50.64,0.17,0.00
e9_t0_audit,1,0,6,77294,GetLive,47.21,0.00,38.83,39.72,0.37,0.00
e9_t0_audit,1,0,6,77320,GetLive,62.95,0.00,45.51,47.41,0.63,0.00
e9_t0_audit,1,0,6,77321,GetLive,41.91,0.00,34.73,35.54,0.37,0.00
e9_t0_audit,1,0,6,77322,GetLive,60.79,0.00,53.02,54.54,0.46,0.00
e9_t0_audit,1,0,6,77324,GetLive,66.68,0.00,57.78,59.47,0.61,0.00
e9_t0_audit,1,0,6,77328,GetLive,45.52,0.00,36.32,38.06,0.57,0.00
e9_t0_audit,1,0,6,77343,ScanNonIntersect,103.54,56.62,0.00,0.00,0.00,1.68
e9_t0_audit,1,0,6,77352,GetLive,62.42,0.00,51.82,53.82,0.50,0.00
e9_t0_audit,1,0,6,77353,GetLive,75.32,0.00,66.84,68.48,0.29,0.00
e9_t0_audit,1,0,6,77384,ScanNonIntersect,126.08,0.00,60.52,0.00,0.00,1.90
e9_t0_audit,1,0,6,77399,GetLive,85.18,0.00,70.46,72.45,0.44,0.00
e9_t0_audit,1,0,6,77427,GetLive,53.73,0.00,45.30,46.23,0.45,0.00
e9_t0_audit,1,0,6,77431,GetLive,54.59,0.00,37.40,39.06,0.35,0.00
e9_t0_audit,1,0,6,77444,GetLive,61.49,0.00,51.45,53.24,0.51,0.00
e9_t0_audit,1,0,6,77449,GetLive,13.47,0.00,0.71,2.48,0.49,0.00
e9_t0_audit,1,0,6,77492,ScanIntersect,116.96,0.00,46.22,0.00,0.00,1.72
e9_t0_audit,1,0,6,77493,GetLive,57.54,0.00,43.11,44.03,0.52,0.00
e9_t0_audit,1,0,6,77509,GetLive,60.94,0.00,52.09,54.02,0.36,0.00
e9_t0_audit,1,0,6,77513,ScanNonIntersect,112.18,62.98,0.00,0.00,0.00,1.90
e9_t0_audit,1,0,6,77520,GetLive,74.92,0.00,67.24,68.19,0.39,0.00
e9_t0_audit,1,0,6,77541,ScanNonIntersect,116.40,0.00,64.88,0.00,0.00,1.69
e9_t0_audit,1,0,6,77542,ScanNonIntersect,123.72,0.00,43.42,0.00,0.00,1.72
e9_t0_audit,1,0,6,77554,GetLive,60.14,0.00,49.56,51.28,0.64,0.00
e9_t0_audit,1,0,6,77561,GetLive,73.33,0.00,66.24,67.81,0.35,0.00
e9_t0_audit,1,0,6,77585,ScanNonIntersect,140.52,0.00,62.70,0.00,0.00,2.29
e9_t0_audit,1,0,6,77586,GetLive,73.24,60.35,0.00,62.18,0.24,0.00
e9_t0_audit,1,0,6,77587,ScanNonIntersect,77.31,0.00,26.93,0.00,0.00,2.02
e9_t0_audit,1,0,6,77606,GetLive,55.41,0.00,47.99,49.04,0.41,0.00
e9_t0_audit,1,0,6,77623,GetLive,63.83,0.00,55.56,57.54,0.49,0.00
e9_t0_audit,1,0,6,77641,GetLive,71.03,0.00,56.49,58.12,0.58,0.00
e9_t0_audit,1,0,6,77653,GetLive,81.58,0.00,65.19,66.89,0.39,0.00
e9_t0_audit,1,0,6,77681,GetLive,87.47,0.00,78.97,80.53,0.35,0.00
e9_t0_audit,1,0,6,77689,GetLive,88.63,0.00,76.69,78.34,0.38,0.00
e9_t0_audit,1,0,6,77698,GetLive,80.08,68.68,0.00,70.28,0.20,0.00
e9_t0_audit,1,0,6,77705,GetLive,74.28,0.00,61.42,63.01,0.46,0.00
e9_t0_audit,1,0,6,77717,GetLive,57.24,0.00,49.08,50.75,0.38,0.00
e9_t0_audit,1,0,6,77724,GetLive,56.63,0.00,48.31,50.29,0.43,0.00
e9_t0_audit,1,0,6,77726,GetLive,77.06,0.00,69.11,70.81,0.38,0.00
e9_t0_audit,1,0,6,77730,ScanIntersect,129.56,0.00,72.90,0.00,0.00,2.32
e9_t0_audit,1,0,6,77757,GetLive,74.78,0.00,65.86,67.81,0.47,0.00
e9_t0_audit,1,0,6,77770,GetLive,84.79,0.00,70.59,72.21,0.54,0.00
e9_t0_audit,1,0,6,77795,GetLive,89.93,0.00,80.20,82.31,0.45,0.00
e9_t0_audit,1,0,6,77824,GetLive,85.82,0.00,70.40,72.44,0.45,0.00
e9_t0_audit,1,0,6,77827,ScanNonIntersect,109.94,0.00,53.92,0.00,0.00,1.72
e9_t0_audit,1,0,6,77830,GetLive,64.91,0.00,56.63,58.23,0.46,0.00
e9_t0_audit,1,0,6,77838,GetLive,83.39,0.00,72.75,74.59,0.48,0.00
e9_t0_audit,1,0,6,77857,ScanNonIntersect,99.27,0.00,41.97,0.00,0.00,1.71
e9_t0_audit,1,0,6,77878,GetLive,81.22,0.00,70.52,72.60,0.46,0.00
e9_t0_audit,1,0,6,77912,GetLive,58.48,0.00,49.82,50.79,0.55,0.00
e9_t0_audit,1,0,6,77920,GetLive,90.81,80.91,0.00,82.89,0.33,0.00
e9_t0_audit,1,0,6,77927,GetLive,55.60,0.00,47.19,48.22,0.37,0.00
e9_t0_audit,1,0,6,77960,GetLive,93.73,0.00,75.74,77.83,0.42,0.00
e9_t0_audit,1,0,6,77961,ScanNonIntersect,82.28,0.00,33.98,0.00,0.00,1.73
e9_t0_audit,1,0,6,77979,GetLive,79.24,0.00,69.54,71.54,0.40,0.00
e9_t0_audit,1,0,6,77985,ScanNonIntersect,130.87,0.00,77.72,0.00,0.00,2.13
e9_t0_audit,1,0,6,77986,GetLive,76.33,0.00,67.24,68.91,0.43,0.00
e9_t0_audit,1,0,6,78002,GetDeleted,73.41,0.00,69.27,70.85,0.48,0.00
e9_t0_audit,1,0,6,78003,GetLive,58.80,0.00,52.06,52.75,0.35,0.00
e9_t0_audit,1,0,6,78051,GetLive,89.17,0.00,79.31,81.22,0.53,0.00
e9_t0_audit,1,0,6,78088,GetLive,104.65,0.00,86.55,88.69,0.38,0.00
e9_t0_audit,1,0,6,78103,GetLive,67.18,0.00,58.10,59.90,0.47,0.00
e9_t0_audit,1,0,6,78114,GetLive,99.48,0.00,82.42,83.97,0.58,0.00
e9_t0_audit,1,0,6,78126,GetLive,85.47,0.00,77.51,79.32,0.43,0.00
e9_t0_audit,1,0,6,78145,ScanNonIntersect,51.37,0.00,0.75,0.00,0.00,1.92
e9_t0_audit,1,0,6,78159,GetLive,93.12,0.00,81.94,84.05,0.55,0.00
e9_t0_audit,1,0,6,78167,GetLive,87.43,0.00,79.34,80.99,0.39,0.00
e9_t0_audit,1,0,6,78176,GetLive,94.02,84.50,0.00,86.44,0.24,0.00
e9_t0_audit,1,0,6,78194,ScanNonIntersect,147.44,0.00,87.72,0.00,0.00,2.37
e9_t0_audit,1,0,6,78195,GetLive,84.52,0.00,75.72,77.33,0.40,0.00
e9_t0_audit,1,0,6,78197,GetLive,72.56,0.00,64.92,66.33,0.37,0.00
e9_t0_audit,1,0,6,78221,GetLive,86.93,78.88,0.00,81.00,0.21,0.00
e9_t0_audit,1,0,6,78231,ScanNonIntersect,119.49,0.00,68.00,0.00,0.00,2.76
e9_t0_audit,1,0,6,78244,GetLive,90.45,81.76,0.00,83.80,0.23,0.00
e9_t0_audit,1,0,6,78245,GetLive,79.88,0.00,72.29,73.77,0.43,0.00
e9_t0_audit,1,0,6,78251,GetLive,83.55,0.00,72.98,73.67,0.53,0.00
e9_t0_audit,1,0,6,78256,GetLive,76.95,0.00,68.52,70.19,0.39,0.00
e9_t0_audit,1,0,6,78280,ScanNonIntersect,129.04,0.00,66.28,0.00,0.00,1.75
e9_t0_audit,1,0,6,78290,GetLive,85.53,0.00,77.78,79.24,0.55,0.00
e9_t0_audit,1,0,6,78295,GetLive,59.19,0.00,52.57,53.98,0.32,0.00
e9_t0_audit,1,0,6,78302,GetLive,91.25,83.41,0.00,85.28,0.22,0.00
e9_t0_audit,1,0,6,78309,GetLive,88.62,0.00,74.13,75.68,0.45,0.00
e9_t0_audit,1,0,6,78318,GetLive,76.54,0.00,67.20,68.09,0.52,0.00
e9_t0_audit,1,0,6,78326,GetLive,68.24,0.00,60.00,61.52,0.49,0.00
e9_t0_audit,1,0,6,78354,GetLive,99.05,0.00,82.32,84.01,0.45,0.00
e9_t0_audit,1,0,6,78371,GetLive,88.55,0.00,80.82,82.45,0.44,0.00
e9_t0_audit,1,0,6,78390,GetLive,89.98,0.00,83.20,84.87,0.40,0.00
e9_t0_audit,1,0,6,78399,ScanNonIntersect,128.75,0.00,66.09,0.00,0.00,1.47
e9_t0_audit,1,0,6,78420,ScanNonIntersect,125.03,0.00,76.67,0.00,0.00,2.04
e9_t0_audit,1,0,6,78422,GetLive,69.06,0.00,60.61,61.52,0.46,0.00
e9_t0_audit,1,0,6,78425,GetLive,86.83,0.00,78.12,79.82,0.46,0.00
e9_t0_audit,1,0,6,78440,GetLive,97.70,88.80,0.00,90.88,0.25,0.00
e9_t0_audit,1,0,6,78449,GetLive,90.06,0.00,77.73,78.76,0.46,0.00
e9_t0_audit,1,0,6,78451,GetLive,51.11,0.00,43.67,44.48,0.38,0.00
e9_t0_audit,1,0,6,78466,GetLive,85.50,0.00,72.49,74.15,0.44,0.00
e9_t0_audit,1,0,6,78509,GetLive,98.22,0.00,78.56,81.35,0.74,0.00
e9_t0_audit,1,0,6,78529,GetLive,75.25,0.00,67.09,68.90,0.46,0.00
e9_t0_audit,1,0,6,78532,GetLive,95.64,0.00,88.14,89.58,0.52,0.00
e9_t0_audit,1,0,6,78538,GetLive,56.77,0.00,47.03,48.07,0.56,0.00
e9_t0_audit,1,0,6,78542,ScanNonIntersect,142.13,93.00,0.00,0.00,0.00,1.97
e9_t0_audit,1,0,6,78550,ScanNonIntersect,129.36,0.00,82.67,0.00,0.00,2.20
e9_t0_audit,1,0,6,78563,ScanNonIntersect,118.28,0.00,75.24,0.00,0.00,1.68
e9_t0_audit,1,0,6,78571,GetLive,74.57,0.00,66.85,68.29,0.54,0.00
e9_t0_audit,1,0,6,78579,GetLive,93.19,0.00,85.34,86.95,0.41,0.00
e9_t0_audit,1,0,6,78599,GetLive,195.50,180.51,0.00,182.38,0.24,0.00
e9_t0_audit,1,0,6,78616,GetLive,75.91,0.00,68.86,70.37,0.39,0.00
e9_t0_audit,1,0,6,78627,GetLive,82.46,0.00,72.65,74.22,0.61,0.00
e9_t0_audit,1,0,6,78642,GetLive,88.59,0.00,82.10,82.92,0.36,0.00
e9_t0_audit,1,0,6,78673,GetDeleted,71.26,0.00,66.29,68.31,0.51,0.00
e9_t0_audit,1,0,6,78680,GetLive,72.02,0.00,65.27,66.80,0.27,0.00
e9_t0_audit,1,0,6,78685,GetLive,73.84,0.00,66.23,67.51,0.39,0.00
e9_t0_audit,1,0,6,78686,GetLive,80.10,0.00,71.78,73.23,0.49,0.00
e9_t0_audit,1,0,6,78702,GetLive,91.94,0.00,77.77,79.49,0.39,0.00
e9_t0_audit,1,0,6,78711,ScanNonIntersect,160.39,0.00,77.99,0.00,0.00,1.40
e9_t0_audit,1,0,6,78712,ScanNonIntersect,151.08,0.00,79.23,0.00,0.00,1.57
e9_t0_audit,1,0,6,78717,ScanNonIntersect,104.04,0.00,60.77,0.00,0.00,1.66
e9_t0_audit,1,0,6,78720,GetLive,59.69,0.00,51.67,53.25,0.34,0.00
e9_t0_audit,1,0,6,78760,GetLive,101.19,0.00,85.70,87.44,0.28,0.00
e9_t0_audit,1,0,6,78762,ScanNonIntersect,101.72,0.00,57.50,0.00,0.00,1.60
e9_t0_audit,1,0,6,78765,GetLive,76.07,0.00,68.10,69.75,0.42,0.00
e9_t0_audit,1,0,6,78769,GetLive,84.09,0.00,75.74,77.24,0.53,0.00
e9_t0_audit,1,0,6,78774,ScanNonIntersect,88.20,0.00,41.84,0.00,0.00,1.38
e9_t0_audit,1,0,6,78788,ScanNonIntersect,115.04,0.00,69.66,0.00,0.00,1.42
e9_t0_audit,1,0,6,78810,GetLive,102.32,0.00,92.95,94.88,0.59,0.00
e9_t0_audit,1,0,6,78817,GetLive,107.85,95.54,0.00,97.54,0.23,0.00
e9_t0_audit,1,0,6,78821,GetLive,94.35,0.00,84.93,87.67,0.51,0.00
e9_t0_audit,1,0,6,78827,GetLive,93.01,0.00,79.93,81.72,0.57,0.00
e9_t0_audit,1,0,6,78860,GetLive,79.93,0.00,64.88,65.78,0.35,0.00
e9_t0_audit,1,0,6,78883,GetLive,76.35,0.00,67.65,69.58,0.35,0.00
e9_t0_audit,1,0,6,78885,GetLive,61.16,0.00,51.82,53.57,0.61,0.00
e9_t0_audit,1,0,6,78922,GetLive,67.52,0.00,60.52,61.42,0.46,0.00
e9_t0_audit,1,0,6,78929,GetLive,86.83,0.00,77.39,80.25,0.45,0.00
e9_t0_audit,1,0,6,78936,GetDeleted,66.06,0.00,60.35,63.04,0.40,0.00
e9_t0_audit,1,0,6,78943,GetLive,85.46,0.00,77.98,78.76,0.40,0.00
e9_t0_audit,1,0,6,78952,GetLive,57.28,0.00,40.91,42.78,0.41,0.00
e9_t0_audit,1,0,6,78955,ScanNonIntersect,115.67,0.00,66.51,0.00,0.00,1.99
e9_t0_audit,1,0,6,78970,GetLive,56.35,0.00,47.58,49.45,0.53,0.00
e9_t0_audit,1,0,6,78976,ScanIntersect,148.72,0.00,87.11,0.00,0.00,2.20
e9_t0_audit,1,0,6,79013,GetLive,102.14,0.00,89.64,90.48,0.45,0.00
e9_t0_audit,1,0,6,79039,GetLive,69.95,0.00,62.21,64.01,0.51,0.00
e9_t0_audit,1,0,6,79044,GetLive,81.77,0.00,72.61,74.40,0.50,0.00
e9_t0_audit,1,0,6,79057,ScanNonIntersect,145.48,0.00,90.56,0.00,0.00,1.49
e9_t0_audit,1,0,6,79067,GetLive,68.96,0.00,61.27,62.10,0.47,0.00
e9_t0_audit,1,0,6,79078,GetLive,84.57,0.00,75.33,77.29,0.48,0.00
e9_t0_audit,1,0,6,79086,GetLive,96.90,0.00,88.78,90.67,0.54,0.00
e9_t0_audit,1,0,6,79106,GetLive,108.98,100.97,0.00,102.81,0.23,0.00
e9_t0_audit,1,0,6,79114,ScanIntersect,123.56,0.00,82.32,0.00,0.00,1.88
e9_t0_audit,1,0,6,79124,GetLive,104.73,0.00,96.92,98.57,0.45,0.00
e9_t0_audit,1,0,6,79139,GetLive,87.43,0.00,82.46,84.10,0.50,0.00
e9_t0_audit,1,0,6,79140,GetLive,44.80,0.00,37.08,39.29,0.37,0.00
e9_t0_audit,1,0,6,79149,ScanNonIntersect,114.25,0.00,64.17,0.00,0.00,2.35
e9_t0_audit,1,0,6,79152,GetLive,97.37,0.00,88.70,90.17,0.50,0.00
e9_t0_audit,1,0,6,79153,GetLive,60.45,0.00,47.52,48.82,0.54,0.00
e9_t0_audit,1,0,6,79156,GetLive,97.47,0.00,88.73,90.57,0.55,0.00
e9_t0_audit,1,0,6,79170,GetLive,52.32,0.00,45.42,46.23,0.45,0.00
e9_t0_audit,1,0,6,79180,GetLive,103.49,0.00,94.43,96.15,0.45,0.00
e9_t0_audit,1,0,6,79219,GetLive,91.65,0.00,83.72,85.61,0.55,0.00
e9_t0_audit,1,0,6,79233,GetLive,114.95,0.00,106.43,107.22,0.44,0.00
e9_t0_audit,1,0,6,79237,ScanNonIntersect,158.28,101.44,0.00,0.00,0.00,2.22
e9_t0_audit,1,0,6,79241,ScanNonIntersect,102.93,0.00,61.05,0.00,0.00,2.07
e9_t0_audit,1,0,6,79265,GetLive,115.14,0.00,100.93,101.88,0.56,0.00
e9_t0_audit,1,0,6,79270,GetLive,68.45,0.00,58.98,60.87,0.56,0.00
e9_t0_audit,1,0,6,79310,GetLive,115.11,0.00,106.89,108.78,0.44,0.00
e9_t0_audit,1,0,6,79313,GetLive,101.42,0.00,92.00,93.81,0.54,0.00
e9_t0_audit,1,0,6,79320,GetLive,71.79,0.00,64.58,65.34,0.43,0.00
e9_t0_audit,1,0,6,79321,GetLive,94.53,0.00,86.84,88.51,0.43,0.00
e9_t0_audit,1,0,6,79350,GetLive,88.69,0.00,75.25,77.16,0.61,0.00
e9_t0_audit,1,0,6,79367,GetLive,87.00,0.00,77.62,79.31,0.47,0.00
e9_t0_audit,1,0,6,79369,GetLive,106.38,97.92,0.00,99.45,0.22,0.00
e9_t0_audit,1,0,6,79404,ScanNonIntersect,143.66,0.00,95.97,0.00,0.00,2.02
e9_t0_audit,1,0,6,79412,GetLive,93.55,0.00,84.91,86.66,0.76,0.00
e9_t0_audit,1,0,6,79429,GetLive,104.70,0.00,96.84,98.68,0.34,0.00
e9_t0_audit,1,0,6,79444,GetLive,80.75,0.00,72.14,73.15,0.52,0.00
e9_t0_audit,1,0,6,79449,GetLive,87.84,0.00,79.56,80.50,0.41,0.00
e9_t0_audit,1,0,6,79454,ScanNonIntersect,183.61,0.00,109.76,0.00,0.00,1.97
e9_t0_audit,1,0,6,79455,GetLive,88.39,0.00,79.42,80.22,0.38,0.00
e9_t0_audit,1,0,6,79458,GetLive,51.81,0.00,43.84,44.66,0.54,0.00
e9_t0_audit,1,0,6,79459,ScanNonIntersect,124.90,0.00,76.22,0.00,0.00,1.69
e9_t0_audit,1,0,6,79466,ScanNonIntersect,188.83,0.00,108.17,0.00,0.00,1.96
e9_t0_audit,1,0,6,79479,GetLive,121.77,109.21,0.00,111.11,0.29,0.00
e9_t0_audit,1,0,6,79485,GetLive,99.89,0.00,91.92,93.44,0.52,0.00
e9_t0_audit,1,0,6,79491,GetLive,119.16,0.00,110.97,112.59,0.49,0.00
e9_t0_audit,1,0,6,79499,GetLive,103.93,0.00,96.05,97.68,0.60,0.00
e9_t0_audit,1,0,6,79518,GetLive,108.28,0.00,99.20,101.26,0.63,0.00
e9_t0_audit,1,0,6,79542,ScanNonIntersect,149.72,0.00,98.98,0.00,0.00,1.85
e9_t0_audit,1,0,6,79543,GetLive,115.12,105.99,0.00,107.73,0.22,0.00
e9_t0_audit,1,0,6,79553,GetLive,125.98,0.00,116.60,118.33,0.52,0.00
e9_t0_audit,1,0,6,79558,GetLive,114.77,0.00,106.24,107.64,0.56,0.00
e9_t0_audit,1,0,6,79559,GetLive,34.92,0.00,28.47,29.89,0.35,0.00
e9_t0_audit,1,0,6,79571,ScanNonIntersect,137.04,0.00,94.05,0.00,0.00,1.64
e9_t0_audit,1,0,6,79572,GetLive,70.25,0.00,62.35,63.76,0.40,0.00
e9_t0_audit,1,0,6,79580,GetLive,105.69,0.00,93.08,94.48,0.35,0.00
e9_t0_audit,1,0,6,79595,GetLive,110.99,0.00,103.74,104.52,0.47,0.00
e9_t0_audit,1,0,6,79596,GetLive,45.89,0.00,39.30,40.06,0.40,0.00
e9_t0_audit,1,0,6,79602,GetLive,101.33,0.00,93.67,95.28,0.38,0.00
e9_t0_audit,1,0,6,79605,ScanNonIntersect,128.92,0.00,79.56,0.00,0.00,2.21
e9_t0_audit,1,0,6,79606,GetLive,92.21,0.00,80.78,82.19,0.33,0.00
e9_t0_audit,1,0,6,79614,GetLive,45.86,0.00,36.35,37.34,0.49,0.00
e9_t0_audit,1,0,6,79623,GetLive,90.35,0.00,81.27,83.01,0.48,0.00
e9_t0_audit,1,0,6,79630,GetLive,71.43,0.00,64.10,64.89,0.46,0.00
e9_t0_audit,1,0,6,79632,GetLive,71.42,0.00,64.04,65.69,0.47,0.00
e9_t0_audit,1,0,6,79633,GetLive,53.85,0.00,47.38,48.63,0.34,0.00
e9_t0_audit,1,0,6,79644,GetLive,88.65,0.00,79.69,81.56,0.51,0.00
e9_t0_audit,1,0,6,79654,GetLive,81.91,0.00,73.53,75.07,0.48,0.00
e9_t0_audit,1,0,6,79662,GetLive,75.31,0.00,68.84,70.20,0.51,0.00
e9_t0_audit,1,0,6,79684,GetLive,74.69,0.00,65.48,67.01,0.47,0.00
e9_t0_audit,1,0,6,79687,ScanNonIntersect,145.09,0.00,100.01,0.00,0.00,1.40
e9_t0_audit,1,0,6,79701,GetLive,78.15,0.00,70.11,71.70,0.44,0.00
e9_t0_audit,1,0,6,79741,GetDeleted,105.45,0.00,100.47,102.45,0.51,0.00
e9_t0_audit,1,0,6,79745,GetLive,73.76,0.00,65.78,66.74,0.44,0.00
e9_t0_audit,1,0,6,79767,GetLive,94.58,0.00,84.81,86.94,0.62,0.00
e9_t0_audit,1,0,6,79784,GetLive,100.54,0.00,87.87,89.64,0.44,0.00
e9_t0_audit,1,0,6,79809,GetLive,184.36,0.00,175.37,177.30,0.48,0.00
e9_t0_audit,1,0,6,79834,GetLive,112.34,0.00,102.43,104.14,0.37,0.00
e9_t0_audit,1,0,6,79840,GetLive,113.56,0.00,104.36,106.19,0.67,0.00
e9_t0_audit,1,0,6,79844,GetLive,110.03,0.00,101.36,103.16,0.41,0.00
e9_t0_audit,1,0,6,79861,GetLive,110.90,0.00,103.54,105.08,0.49,0.00
e9_t0_audit,1,0,6,79863,ScanNonIntersect,164.41,112.51,0.00,0.00,0.00,1.88
e9_t0_audit,1,0,6,79870,ScanIntersect,126.21,0.00,74.76,0.00,0.00,2.14
e9_t0_audit,1,0,6,79876,GetLive,110.55,0.00,102.73,104.17,0.48,0.00
e9_t0_audit,1,0,6,79883,GetLive,96.30,0.00,88.95,90.16,0.49,0.00
e9_t0_audit,1,0,6,79884,GetLive,58.13,0.00,49.94,51.19,0.53,0.00
e9_t0_audit,1,0,6,79888,GetLive,73.47,0.00,66.33,67.24,0.37,0.00
e9_t0_audit,1,0,6,79893,ScanIntersect,107.02,0.00,61.17,0.00,0.00,2.25
e9_t0_audit,1,0,6,79895,GetLive,81.11,0.00,67.16,68.69,0.41,0.00
e9_t0_audit,1,0,6,79915,GetLive,99.13,0.00,90.50,92.13,0.35,0.00
e9_t0_audit,1,0,6,79924,GetLive,83.73,0.00,76.55,78.10,0.42,0.00
e9_t0_audit,1,0,6,79936,ScanNonIntersect,150.73,106.26,0.00,0.00,0.00,2.09
e9_t0_audit,1,0,6,79956,GetLive,97.41,0.00,89.38,90.37,0.51,0.00
e9_t0_audit,1,0,6,79991,GetLive,96.75,0.00,87.55,89.56,0.59,0.00
e9_t0_audit,1,0,6,79995,GetLive,83.55,0.00,75.67,77.21,0.49,0.00
e9_t0_audit,1,0,6,80006,GetLive,107.88,0.00,99.17,100.82,0.47,0.00
e9_t0_audit,1,0,6,80025,GetLive,104.36,0.00,95.33,97.12,0.50,0.00
e9_t0_audit,1,0,6,80037,GetLive,94.36,0.00,87.43,89.19,0.51,0.00
e9_t0_audit,1,0,6,80055,GetLive,88.94,0.00,81.45,82.30,0.44,0.00
e9_t0_audit,1,0,6,80079,GetLive,125.45,0.00,116.65,118.68,0.48,0.00
e9_t0_audit,1,0,6,80083,GetLive,91.22,0.00,82.88,84.49,0.47,0.00
e9_t0_audit,1,0,6,80120,GetLive,120.21,0.00,111.69,113.35,0.52,0.00
e9_t0_audit,1,0,6,80133,ScanNonIntersect,154.53,0.00,100.42,0.00,0.00,1.63
e9_t0_audit,1,0,6,80134,GetLive,78.75,0.00,68.79,69.79,0.34,0.00
e9_t0_audit,1,0,6,80135,GetLive,92.78,0.00,81.67,82.35,0.43,0.00
e9_t0_audit,1,0,6,80145,GetLive,109.54,0.00,101.98,102.82,0.39,0.00
e9_t0_audit,1,0,6,80146,GetLive,50.12,0.00,44.28,44.91,0.37,0.00
e9_t0_audit,1,0,6,80151,GetLive,102.75,0.00,94.61,96.22,0.45,0.00
e9_t0_audit,1,0,6,80154,ScanNonIntersect,146.14,0.00,97.48,0.00,0.00,1.83
e9_t0_audit,1,0,6,80155,ScanNonIntersect,155.04,0.00,91.22,0.00,0.00,1.66
e9_t0_audit,1,0,6,80159,GetLive,126.98,119.44,0.00,121.11,0.22,0.00
e9_t0_audit,1,0,6,80166,GetLive,132.38,0.00,123.31,125.11,0.51,0.00
e9_t0_audit,1,0,6,80173,GetLive,106.80,0.00,99.57,100.47,0.35,0.00
e9_t0_audit,1,0,6,80195,GetLive,121.90,0.00,113.98,114.76,0.47,0.00
e9_t0_audit,1,0,6,80212,GetLive,122.44,0.00,114.82,116.81,0.50,0.00
e9_t0_audit,1,0,6,80221,GetLive,93.84,0.00,86.30,87.95,0.37,0.00
e9_t0_audit,1,0,6,80224,GetLive,95.92,0.00,88.35,89.83,0.49,0.00
e9_t0_audit,1,0,6,80240,ScanNonIntersect,141.54,0.00,96.34,0.00,0.00,1.56
e9_t0_audit,1,0,6,80244,GetLive,93.86,0.00,86.24,88.08,0.45,0.00
e9_t0_audit,1,0,6,80282,ScanNonIntersect,136.52,0.00,91.04,0.00,0.00,2.12
e9_t0_audit,1,0,6,80283,ScanNonIntersect,132.06,0.00,87.39,0.00,0.00,1.54
